cell_id,sheet_row,col,seq_in_row,words,node,run_id,voice,about,discipline,work_order,confidence,reason,src,pass
r239c6,240,6,4,5,I.2.1,455,Loughran,,history,0,med,American tradition item three: human rights,out_batch_03.psv,
r239c7,240,7,5,10,I.2.1,455,Loughran,,history,0,med,American tradition item four: balance of power set constitutionally,out_batch_03.psv,
r239c8,240,8,6,4,I.2.1,455,Loughran,,history,0,med,American tradition item five: federalism,out_batch_03.psv,
r239c9,240,9,7,4,I.2.1,455,Loughran,,history,0,med,American tradition item six: democracy,out_batch_03.psv,
r239c10,240,10,8,19,I.2.1,455,Loughran,,history;sociology,0,med,American tradition item seven: a free press as a fourth estate,out_batch_03.psv,
r240c3,241,3,1,9,I.2.2,456,Loughran,,,0,high,asks what the crisis is and why suppose there is one,out_batch_03.psv,
r241c3,242,3,1,8,I.2.2,457,Loughran,,,0,high,asks what the particular problems of the crisis are,out_batch_03.psv,
r241c4,242,4,2,15,I.1,458,Loughran,,sociology;economics,0,high,oligarchic takeover of democracy and exploding wealth inequality,out_batch_03.psv,
r241c5,242,5,3,4,I.1,458,Loughran,,theology,0,med,groundless and hostile religion as a problem of the crisis,out_batch_03.psv,
r241c6,242,6,4,26,I.1,458,Loughran,,sociology,0,high,proliferating rights claims and erosion of the natural law tradition,out_batch_03.psv,
r241c7,242,7,5,18,I.1,458,Loughran,,sociology,0,high,politicization of separated powers and incivility of interaction,out_batch_03.psv,
r241c8,242,8,6,9,I.1,458,Loughran,,,0,med,incoherence of federalism and erosion of states rights,out_batch_03.psv,
r241c9,242,9,7,7,I.1,458,Loughran,,sociology,0,med,repeats oligarchic takeover of democracy as money in politics,out_batch_03.psv,
r241c10,242,10,8,26,I.1,458,Loughran,,computer science;sociology,0,high,media no longer trusted and manipulated by money and AI,out_batch_03.psv,
r242c3,243,3,1,7,I.2.2,459,Loughran,,,0,high,asks what the solutions to each problem are,out_batch_03.psv,
r242c4,243,4,2,34,I.4.3,460,Loughran,,theology;sociology,0,med,larger intermediate associations crafted to fit information processing,out_batch_03.psv,
r242c5,243,5,3,5,I.2.2,461,Loughran,,theology,0,low,solution slogan: religion exposed and religion grounded,out_batch_03.psv,
r243c3,244,3,1,43,I.2.2,462,Loughran,,,0,high,template for explaining how each problem left the tradition sterile or incoherent,out_batch_03.psv,
r244c3,245,3,1,68,III.2.0,463,Loughran,,neuroscience;computer science;sociology,1,high,needs apprehension and appetite matrices at each level of the ladder,out_batch_03.psv,
r244c4,245,4,2,83,III.2.0,463,Loughran,,neuroscience;computer science,0,med,sketches existence operation and column matrices for the calculation,out_batch_03.psv,
r246c4,247,4,1,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter A - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c5,247,5,2,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter I - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c6,247,6,3,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter S(pace-time) - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c7,247,7,4,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter N - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c8,247,8,5,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter B - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c9,247,9,6,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter P - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c10,247,10,7,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter C - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r246c11,247,11,8,1,III.2.0,464,Loughran,,,0,high,LADDER HEADER letter S(ocial) - the A-I-S-N-B-P-C-S column header,fix-2026-09-04,stimulus/apprehension
r247c3,248,3,1,49,III.2.0,465,Loughran,,neuroscience;computer science;sociology,1,high,breaks the ladder down level by level on the stimulus side,out_batch_03.psv,response/inclination
r247c4,248,4,2,171,III.2.A,466,Loughran,Aquinas,theology;computer science;philosophy,0,high,Awareness as pure act God and Trinity with natural law as operator matrix,out_batch_03.psv,response/inclination
r247c5,248,5,3,125,III.2.I,467,Loughran,,,0,high,initial existence and operation matrices as the first computed information,out_batch_03.psv,response/inclination
r247c6,248,6,4,133,III.2.S,468,Loughran,Augustine,physics;theology,0,high,matrix multiplication drives space-time; CMB and standard model as access,out_batch_03.psv,response/inclination
r247c7,248,7,5,74,III.2.0,469,Loughran,,neuroscience;physics,0,high,N-column cell of the 8x3 ladder table at sheet row 248; grid stays whole,repass_NB,response/inclination
r247c8,248,8,6,53,III.2.0,469,Loughran,,neuroscience,0,high,B-column cell of the ladder table; source of the column rung but part of the grid,repass_NB,response/inclination
r247c9,248,9,7,81,III.2.P,470,Loughran,,neuroscience,0,high,personal apprehension as an all-things-considered vote across columns,out_batch_03.psv,response/inclination
r247c10,248,10,8,22,III.2.C,471,Loughran,,sociology,0,high,personal apprehensions shared across strong bonds into communal assessment,out_batch_03.psv,response/inclination
r247c11,248,11,9,36,III.2.SO,472,Loughran,,sociology;psychology,0,high,communities negotiate a social perception across spectra of bonding,out_batch_03.psv,response/inclination
r247c12,248,12,10,8,III.2.0,473,Loughran,,,0,med,closing line marking the whole pass as the apprehension side,out_batch_03.psv,response/inclination
r248c3,249,3,1,11,III.2.0,474,Loughran,,,0,med,opens a second pass across the levels on the response side,out_batch_03.psv,AI-reflection
r248c7,249,7,2,135,III.2.0,474,Loughran,,neuroscience;philosophy,0,high,N-column cell of the response pass of the ladder table at sheet row 249,repass_NB,AI-reflection
r248c9,249,9,3,91,III.2.P,475,Loughran,,neuroscience,0,high,personal inclination as a vote; we are conscious when it does us good,out_batch_03.psv,AI-reflection
r248c10,249,10,4,49,III.2.C,476,Loughran,,sociology,0,high,personal judgments shared and voted on into cultural agreement,out_batch_03.psv,AI-reflection
r248c11,249,11,5,93,III.2.SO,477,Loughran,,sociology;economics,0,high,communal judgements resolved in politics and the marketplace,out_batch_03.psv,AI-reflection
r248c12,249,12,6,7,III.2.0,478,Loughran,,,0,med,closing line marking the whole pass as the inclination side,out_batch_03.psv,AI-reflection
r249c3,250,3,1,21,III.2.0,479,Loughran,,,0,high,row label for the third AI-reflection pass of the ladder table,repass_NB,AI-reflection
r249c5,250,5,2,51,III.2.0,479,Loughran,,computer science;philosophy,0,med,I-column cell of the AI-reflection pass: nature is artifice and we are already AI,repass_NB,AI-reflection
r249c6,250,6,3,110,III.2.0,479,Loughran,,computer science;theology,0,med,S-column cell of the AI-reflection pass: co-calculation as co-creation,repass_NB,AI-reflection
r250c3,251,3,1,21,III.2.0,480,Loughran,,,0,med,duplicate of the third-pass row label one sheet row below the table,repass_NB,
r251c3,252,3,1,7,X.2,481,apparatus,,,0,high,in-sheet label introducing reflections on the preceding thought,out_batch_03.psv,
r251c5,252,5,2,61,III.2.0,482,Loughran,,physics;chemistry;biology;neuroscience;computer science;philosophy;sociology;psychology,0,high,canonical statement of the layering and which disciplines contribute where,out_batch_03.psv,
r251c6,252,6,3,110,III.2.0,482,Loughran,,computer science,0,high,names it matrix multiplication theory and lists the seven level transitions,out_batch_03.psv,
r251c8,252,8,4,38,III.2.X,483,Loughran,,computer science,0,high,AI at hardware software and cloud levels; can serve across every rung,repass_NB,
r251c9,252,9,5,44,III.2.0,484,Loughran,,neuroscience;computer science;sociology,0,high,names the SNBPCS stack sitting on information and awareness,out_batch_03.psv,
r253c3,254,3,1,44,III.2.0,485,Loughran,,computer science,0,med,maps levels P C and S onto the first part of the book,out_batch_03.psv,
r253c4,254,4,2,53,III.2.0,485,Loughran,,physics;neuroscience;theology,0,med,maps A I S N and B onto the second part of the book,out_batch_03.psv,
r253c5,254,5,3,34,III.2.A,486,Loughran,,theology;sociology,0,med,a third part would read level A through Trinity and incarnation,out_batch_03.psv,
r253c6,254,6,4,36,III.2.0,487,Loughran,MacIntyre,physics;neuroscience;computer science;theology;sociology,0,high,physics gives A-I-S neuroscience S-N-B-P and MacIntyre P-C-S,out_batch_03.psv,
r253c7,254,7,5,33,III.2.X,488,Loughran,,physics;philosophy,0,high,matrix multiplication as the unifying theme running through all the layers,repass_NB,
r253c8,254,8,6,70,III.1.3,489,Loughran,,computer science,0,high,truth as stable consistent progress in computation at every level,out_batch_03.psv,
r253c9,254,9,7,71,III.3,490,Loughran,,,0,high,missteps as false to nature and falling short of the telos,out_batch_03.psv,
r253c10,254,10,8,70,III.3,490,Loughran,,sociology,0,high,rationale for intervening in nature bounded by dignity and freedom,out_batch_03.psv,
r254c3,255,3,1,38,II.4,491,Loughran,Ball,physics,0,high,source pointer to Philip Ball Beyond Weird and his Royal Society lectures,out_batch_03.psv,
r254c4,255,4,2,75,III.2.S,492,Loughran,Ball;Schrodinger,physics;computer science,0,med,quantum weirdness as a limit on knowledge; entanglement and Bell,out_batch_03.psv,
r254c5,255,5,3,62,III.2.I,493,Loughran,,physics,0,med,quantum reconstruction from capacity locality and reversibility postulates,out_batch_03.psv,
r254c6,255,6,4,62,III.1.2,494,Loughran,Bohr;Wheeler;Feynman,physics,0,med,measurement outcomes contingent on questions asked in Wheeler's game,out_batch_03.psv,
r254c7,255,7,5,195,III.1.3,495,Loughran,,computer science;sociology,1,high,truth as stability of conscious interaction; overcoming otherness together,out_batch_03.psv,
r255c3,256,3,1,7,II.4,496,Loughran,,neuroscience,0,high,source pointer to Crash Course neuroscience modules,out_batch_03.psv,
r255c4,256,4,2,39,III.2.N,497,Loughran,,neuroscience,0,high,transduction to action potentials with millivolt thresholds,repass_NB,
r255c5,256,5,3,45,III.2.N,497,Loughran,,neuroscience,0,high,the twelve cranial nerves listed with a mnemonic,repass_NB,
r255c6,256,6,4,37,III.2.N,497,Loughran,,neuroscience,0,high,synaptic transmission and myelination as an experience-grown fast pathway,repass_NB,
r255c7,256,7,5,59,III.2.X,498,Loughran,,physics;biology,0,high,particles in space-time self-assemble up through neurons to larger clusters,repass_NB,
r255c8,256,8,6,54,III.2.B,499,Loughran,Hawkins,neuroscience,0,high,1mm^2 stacks of 150k neurons each acting as a little brain; 1000 brain theory,repass_NB,
r256c3,257,3,1,6,X.2,500,apparatus,,psychology,0,high,in-sheet label for information processing theory in psychology,out_batch_03.psv,
r256c4,257,4,2,1,II.4,501,Loughran,,,0,high,bare source URL,prepass,
r256c5,257,5,3,1,II.4,501,Loughran,,,0,high,bare source URL,prepass,
r256c6,257,6,4,12,III.2.P,502,Loughran,,psychology,0,med,intelligence instruments built on an information-processing theory,out_batch_03.psv,
r257c3,258,3,1,29,II.4,503,Loughran,Carroll,neuroscience;psychology,0,high,source pointer to a panel on cognitive psychology and neuroscience,out_batch_03.psv,
r257c4,258,4,2,45,III.1.1,504,Loughran,,neuroscience;psychology,0,med,brain-mind relation unsettled; neuroscience compared to early meteorology,out_batch_03.psv,
r258c3,259,3,1,18,I.3.2,505,Loughran,,,0,high,asks what must be shown to demonstrate a whole system of thought and practice,out_batch_03.psv,
r258c4,259,4,2,18,I.3.2,505,Loughran,,,0,high,rubric one: coherence lite meaning no internal inconsistencies,out_batch_03.psv,
r258c5,259,5,3,17,I.3.2,505,Loughran,,,0,high,rubric 1A: rich coherence with mutually reinforcing parts,out_batch_03.psv,
r258c6,259,6,4,48,I.3.2,505,Loughran,,physics,0,high,rubric 1B: net coherence by analogy to nuclear binding,out_batch_03.psv,
r258c7,259,7,5,40,I.3.2,505,Loughran,,,0,high,rubric two: theoretical fecundity in new questions and directions,out_batch_03.psv,
r258c8,259,8,6,9,I.3.2,505,Loughran,,,0,high,rubric three: practical fecundity,out_batch_03.psv,
r258c9,259,9,7,20,I.3.2,505,Loughran,,sociology,0,high,rubric four: stability against rivals on the home tradition's terms,out_batch_03.psv,
r258c10,259,10,8,17,I.3.2,505,Loughran,,,0,high,rubric five: stability against rivals on the rival's own terms,out_batch_03.psv,
r258c11,259,11,9,21,I.3.2,505,Loughran,,,0,high,defines adequate full and complete information measures for the rubric,out_batch_03.psv,
r259c3,260,3,1,7,II.4,506,Loughran,Carroll;Penrose,physics,0,high,source pointer to a Carroll Mindscape interview with Penrose,out_batch_03.psv,
r260c3,261,3,1,8,X.2,507,apparatus,,,0,high,in-sheet label for three parts of the book curing three ailments,out_batch_03.psv,
r260c4,261,4,2,26,I.1,508,Loughran,,sociology,0,high,first ailment: no appreciation of social information processing,out_batch_03.psv,
r260c5,261,5,3,23,I.1,508,Loughran,,,0,med,second ailment: no appreciation of an integrated whole system,out_batch_03.psv,
r260c6,261,6,4,40,I.1,508,Loughran,,theology,0,med,third ailment: no respect for data from consciousness and love,out_batch_03.psv,
r261c3,262,3,1,4,X.2,509,apparatus,,,0,med,lead-in fragment heading the blind-spot cells,out_batch_04.psv,
r261c4,262,4,2,41,I.1,510,Loughran,,sociology,0,high,diagnosis: thin communities and no craft of social information processing,out_batch_04.psv,
r261c5,262,5,3,62,I.1,510,Loughran,,sociology;philosophy,0,high,diagnosis: a disciplinary fractured world with no wholes to assess,out_batch_04.psv,
r262c3,263,3,1,8,II.4,511,Loughran,McCorduck;Fridman,computer science,0,high,source pointer to a McCorduck AI podcast,out_batch_04.psv,
r262c4,263,4,2,5,II.4,511,Loughran,McCorduck,computer science,1,med,book title plus a blank surname to fill in,out_batch_04.psv,
r262c5,263,5,3,20,II.2,512,Loughran,Minsky;McCarthy;Simon;Newell,computer science,1,med,the four AI founders at Dartmouth plus a source to check,out_batch_04.psv,
r262c6,263,6,4,5,II.2,512,Loughran,Simon;Newell,computer science,0,med,standing of Simon and Newell as cognitive scientists,out_batch_04.psv,
r262c7,263,7,5,11,III.2.I,513,Loughran,,computer science,0,med,algorithmic approach won and symbolic approach was dropped,out_batch_04.psv,
r263c3,264,3,1,9,II.2,514,Loughran,Hinton,computer science,0,med,Hinton's 1986 ML algorithm as his contribution,out_batch_04.psv,
r263c4,264,4,2,12,II.4,515,Loughran,Feigenbaum,computer science,1,med,source pointer to Feigenbaum and expert systems work,out_batch_04.psv,
r263c5,264,5,3,10,III.2.P,516,Loughran,McCorduck,neuroscience;psychology,0,low,claim that fear of AI is a male-brained reaction,out_batch_04.psv,
r263c6,264,6,4,10,III.2.I,517,Loughran,McCorduck,computer science,0,med,AI as a paradigm of alternative instances of intelligence,out_batch_04.psv,
r264c3,265,3,1,9,II.4,518,Loughran,Friedman,economics,0,high,source pointer: Friedman's three accelerations,out_batch_04.psv,
r264c4,265,4,2,6,I.1,519,Loughran,Friedman,,0,med,hockey-stick climate change as one acceleration,out_batch_04.psv,
r264c5,265,5,3,12,I.1,519,Loughran,Friedman,computer science,0,med,Moore's law growth rate as one acceleration,out_batch_04.psv,
r264c6,265,6,4,11,I.1,519,Loughran,Friedman,sociology,0,med,the three accelerations reshape politics work ethics community,out_batch_04.psv,
